# Constructed from biom file
#OTU ID	B3	X18	X42	X22	X9	B1	X10	B8	X20	B7	C	X39	B11	X4	B10	X29	X2	B9	X19	B5	X33	X16	X40	D	X1	X17	B6	X3	X27	X12	X15	B4	X7	B2	X26	X13	X34	X32	X36	X35	X6	X5	X37	X21	X25	X23	B	X8	X11	X28	X24
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Pseudonocardiales	0.0007896958309506304	0.0	0.0	0.0	0.0	0.0	0.00017809439002671417	0.00010569707219110031	0.0007914523149980214	0.0	0.0	0.0001282873636946761	0.0	0.0	0.0	0.0	0.0	0.0	0.0020316944331572532	0.0	0.0010227563283047815	0.0024398745207389336	0.0	0.0	0.0	0.0	0.000896358543417367	0.0	0.0	0.0008465352521465715	0.0	0.0004487179487179487	0.003309514855208725	0.0013432653559653192	0.0007335860129600196	0.00015245064410397135	0.0	0.00041542040545031574	0.0	0.0	0.0003967729136357624	0.0007892659826361484	0.0002786032689450223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Streptomycetales	0.0	0.0	0.0	0.0007301638812266753	0.0	0.0	0.0	0.0	0.001187178472497032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041542040545031574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Streptosporangiales	0.0028864744165781665	0.0	0.0019047619047619048	0.0014603277624533507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021808851828094933	0.0	0.0	0.0	0.0	0.00010624734381640459	0.0009134273825230895	0.0038602194229987808	0.0	0.0	0.003921226908330429	0.00016757436112274822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002564102564102564	0.000376081233546446	0.0	0.0011003790194400293	0.000228675966155957	0.0	0.0	0.0	0.0	0.005951593704536437	0.0	0.0010215453194650818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Coriobacteriia;D_3__Coriobacteriales	0.0004356942515589685	0.0011994002998500749	0.0	0.005435664449131916	0.0005540166204986149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020306442680450435	0.0	0.0	0.0	0.0018140041117426532	0.0	0.0	0.0	0.00036634509708145075	0.0	0.0	0.0	0.0	0.0018077413866439815	0.0006030635628995297	0.0	0.0	0.0	0.006006006006006006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales	0.0	0.0	0.0	0.0	0.0017124150088139007	0.0003859215807347947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales	0.0	0.0	0.0	0.0	0.0009065726517250063	0.0003859215807347947	0.0	0.00042278828876440123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012072191706404298	0.0	0.0006099686301847334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015874954206862866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Armatimonadetes;D_2__uncultured;D_3__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009054143779803223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales	0.0	0.005847076461769116	0.002689075630252101	0.0	0.0	0.0004631058968817536	0.003561887800534283	0.0	0.0	0.0004930966469428008	0.0017700681476236838	0.0	0.0012687427912341407	0.0	0.0	6.225487144369047e-05	0.0	0.0	0.0	0.0014486630047685157	0.0011506008693428793	0.0012199372603694668	0.0	7.398091292446548e-05	0.000900225056264066	0.00526121469448034	0.012773109243697478	0.0	0.005071112147353696	0.004716410690530899	0.0	0.0001923076923076923	0.0023317036479879654	0.0036634509708145073	0.0029343440518400784	0.0012196051528317708	0.0	0.0013293452974410102	0.0008507018290089324	0.006271861054155108	0.00039677291363576247	0.0	0.0005572065378900445	0.009009009009009009	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales	0.0	0.0	0.0	0.0	0.002064971040040292	0.0020839765359678916	0.0	0.0	0.0	0.0	0.0	0.0	0.0016147635524798153	0.0	0.0	0.0	0.0	0.0	0.0	0.0011468582121084083	0.003068268984914344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019349377191921634	0.0	0.0	0.0	0.00170961045304677	0.0022007580388800586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales	0.00035400157939166193	0.00014992503748125936	0.00011204481792717087	0.0	0.003575925459581969	0.0050169805495523315	0.01585040071237756	0.004439277032026213	0.01398232423163171	0.0	0.0	0.005131494547787043	0.0016147635524798153	0.0	0.0	0.0	0.0	0.00010149193139145438	0.0	0.006579344479990342	0.003451802608028637	0.0010456605088881143	0.001591956430666108	0.0	7.501875468867217e-05	0.0	0.0020168067226890756	0.0	0.0015155047796689203	0.02140524851856331	6.799483239273815e-05	0.0	0.00015043249341857841	0.010990352912443524	0.0004890573419733463	0.0	0.0	0.0	0.0	0.0007236762754794355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales	0.0018789314598480517	0.002098950524737631	0.0019047619047619048	0.0029206555249067013	0.009317552253840344	0.0051713491818462486	0.029029385574354406	0.003065215093541909	0.024007386888273315	0.0	0.0	0.017447081462475946	0.009111880046136101	0.0	0.0	0.0008715682002116666	0.0	0.0028417740789607225	0.00914262494920764	0.0064586225629263	0.031066223472257733	0.0019170442662948763	0.0027649769585253456	7.398091292446548e-05	0.0	0.001661436219309581	0.00392156862745098	0.00016160310277957336	0.002972720913965959	0.014632966501390737	6.799483239273815e-05	0.0007051282051282052	0.004362542309138774	0.03394797899621443	0.007824917471573541	0.0	0.01530320366132723	0.00016616816218012627	0.0	0.0010855144132191534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales	0.0022873948206845844	0.0	0.0	0.0017037157228622425	0.013497859481238985	0.00926211793763507	0.014247551202137132	0.0031709121657330095	0.03192191003825353	0.0	0.0	0.016549069916613215	0.0005767012687427913	0.0	0.0	0.0	0.0	0.0012179031766974525	0.00954896383583909	0.004949598599625762	0.03260035796471491	0.0003485535029627048	0.000754084625052367	0.0	0.0003000750187546887	0.0	0.004705882352941176	0.0004848093083387201	0.0016320820704126835	0.006530414802273553	0.0	0.000641025641025641	0.0006017299736743137	0.008548052265233851	0.0019562293678933853	0.0	0.006292906178489702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01639344262295082	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Rhodothermia;D_3__Rhodothermales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001150600869342879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007398795053377022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__RBG-13-54-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006036095853202149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Chloroflexales	0.0	0.0	0.0	0.0	0.0	0.0	0.004096170970614425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Gitt-GS-136;D_3__uncultured bacterium	0.0012798518639544698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96;D_3__uncultured bacterium	0.0	0.0	0.0	0.0	0.000554016620498615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Sericytochromatia;Ambiguous_taxa	0.0	0.0	0.0	0.0032451728054518902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030788967286722257	0.0	0.0	0.0	0.0	0.0	0.0003044757941743631	0.0	0.0	0.00025568908207619537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.799483239273815e-05	0.0	0.0	0.0	0.0004890573419733463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Deinococcus-Thermus;D_2__Deinococci;D_3__Deinococcales	0.001688315224791003	0.0014992503748125937	0.0021288515406162464	0.0	0.0002014605892722236	0.0	0.03508459483526269	0.0	0.0	8.21827744904668e-05	0.0	0.0014111610006414367	0.000922722029988466	0.0	0.0	0.00012450974288738095	0.0	0.0	0.0	0.0	0.012017386857581181	0.0010456605088881143	0.00033514872224549644	0.0	0.0	0.0005538120731031936	0.0	0.0	0.0	0.0	0.0	0.0	0.0008273787138021812	0.0	0.0011003790194400293	0.0	0.0002860411899313501	0.0004985044865403788	0.0	0.0	0.0	0.0	0.0	0.0	0.01639344262295082	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Dependentiae;D_2__Babeliae;D_3__Babeliales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009781146839466927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Epsilonbacteraeota;D_2__Campylobacteria;D_3__Campylobacterales	0.4206083380987392	0.00014992503748125936	0.00515406162464986	0.6392990426740224	0.7545706371191137	0.8484871874035196	0.006411398040961709	0.6464432935207695	0.0	0.8860124917817225	0.0	0.0	0.8351787773933104	0.00015444015444015445	0.25726419311578	0.004544605615389404	0.0	0.8573023444636152	0.0008126777732629012	0.7187782941993118	0.009588340577857325	0.0	0.6091328026811897	0.0	0.24696174043510877	0.0017537382314934465	0.5669467787114846	0.023270846800258566	0.3645371881557473	0.39430402708912804	6.799483239273815e-05	0.9387179487179488	0.7013915005641218	0.5401147881304189	0.0050128377552268	0.0	0.0	0.060900631439016285	0.004572522330923012	0.0	0.0	0.009865824782951855	9.286775631500742e-05	0.012012012012012012	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__FBP;Ambiguous_taxa;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0004029211785444472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__FBP;D_2__uncultured bacterium;D_3__uncultured bacterium	8.169267216730659e-05	0.0	0.0	0.0	0.0	0.0	0.0028495102404274266	0.0	0.001055269753330695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001534134492457172	0.0	0.00033514872224549644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales	0.006344797538327478	0.03223388305847076	0.005154061624649859	0.03318189193574558	0.013296398891966762	0.005016980549552331	0.0201246660730187	0.011520980868829933	0.06146946313151299	0.0014792899408284023	0.0106204088857421	0.11443232841565107	0.006689734717416378	0.0	0.0006705409029950827	0.0028014692149660714	0.003081172970675733	0.005074596569572719	0.011580658268996343	0.018953340979054746	0.06021477882894401	0.010718020216103172	0.002932551319648094	0.00022194273877339645	0.002550637659414854	0.009876315303673621	0.022521008403361346	0.0016160310277957338	0.028153415714618792	0.035191679767807474	0.00040796899435642894	0.005256410256410256	0.02075968409176382	0.010135547685920137	0.01613889228512043	0.0009147038646238282	0.015875286041189932	0.005400465270854103	0.006592939174819226	0.025569895066940056	0.0338579552969184	0.005820836621941595	0.002414561664190193	0.024024024024024024	0.09836065573770492	0.0	0.0	0.0	0.0	0.5	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales	0.3175938784957655	0.6943028485757121	0.7316526610644256	0.03683271134187896	0.012943842860740368	0.0038592158073479472	0.12733748886910062	0.005813338970510517	0.04920195224904365	0.015121630506245891	0.8574210107089124	0.17370109044259138	0.07243367935409455	0.9950579150579152	0.6923334823424229	0.055531345327771896	0.9718444538886528	0.02750431340708414	0.1487200325071109	0.03404358061206012	0.42853490155970336	0.7924363889857097	0.3303728529534983	0.992675889620478	0.7155288822205551	0.4988923758537936	0.02946778711484594	0.9542663219133807	0.01771974819305199	0.009795622203410329	0.9881688991636635	0.00826923076923077	0.03918766453553968	0.015142264012699962	0.08961975791661575	0.872322585562924	0.5361842105263157	0.45405450315719514	0.9148234793704806	0.670365456519117	0.6955429176034916	0.8398776637726914	0.9657317979197623	0.04504504504504505	0.3852459016393443	0.0	0.0	0.0	1.0	0.5	1.0
