# Constructed from biom file
#OTU ID	B3	X18	X42	X22	X9	B1	X10	B8	X20	B7	C	X39	B11	X4	B10	X29	X2	B9	X19	B5	X33	X16	X40	D	X1	X17	B6	X3	X27	X12	X15	B4	X7	B2	X26	X13	X34	X32	X36	X35	X6	X5	X37	X21	X25	X23	B	X8	X11	X28	X24
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia	0.004520327859924298	0.008095952023988006	0.004705882352941176	0.004624371247768944	0.028456308234701598	0.0219975301018833	0.06268922528940339	0.010675404291301132	0.06991162115815858	0.0004930966469428008	0.0017700681476236838	0.0391276459268762	0.014186851211072663	0.0	0.0	0.0009338230716553571	0.0	0.00416116918704963	0.01869158878504673	0.020583086859419328	0.07133725389925848	0.004531195538515163	0.005111018014243821	0.00014796182584893096	0.001275318829707427	0.006922650913789921	0.023417366946778706	0.0006464124111182935	0.01119141991140126	0.04921997823195065	0.0001359896647854763	0.0015384615384615387	0.007446408424219632	0.058859445597753066	0.015405306272160411	0.0012196051528317708	0.021596109839816933	0.0014955134596211365	0.0008507018290089324	0.008081051742853696	0.00039677291363576247	0.0	0.0005572065378900445	0.009009009009009009	0.01639344262295082	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Rhodothermia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001150600869342879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007398795053377022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006036095853202149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia	0.0	0.0	0.0	0.0	0.0	0.0	0.004096170970614425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Gitt-GS-136	0.0012798518639544698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96	0.0	0.0	0.0	0.0	0.000554016620498615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Sericytochromatia	0.0	0.0	0.0	0.0032451728054518902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030788967286722257	0.0	0.0	0.0	0.0	0.0	0.0003044757941743631	0.0	0.0	0.00025568908207619537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.799483239273815e-05	0.0	0.0	0.0	0.0004890573419733463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Deinococcus-Thermus;D_2__Deinococci	0.001688315224791003	0.0014992503748125937	0.0021288515406162464	0.0	0.0002014605892722236	0.0	0.03508459483526269	0.0	0.0	8.21827744904668e-05	0.0	0.0014111610006414367	0.000922722029988466	0.0	0.0	0.00012450974288738095	0.0	0.0	0.0	0.0	0.012017386857581181	0.0010456605088881143	0.00033514872224549644	0.0	0.0	0.0005538120731031936	0.0	0.0	0.0	0.0	0.0	0.0	0.0008273787138021812	0.0	0.0011003790194400293	0.0	0.0002860411899313501	0.0004985044865403788	0.0	0.0	0.0	0.0	0.0	0.0	0.01639344262295082	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Dependentiae;D_2__Babeliae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009781146839466927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Epsilonbacteraeota;D_2__Campylobacteria	0.4206083380987392	0.00014992503748125936	0.00515406162464986	0.6392990426740224	0.7545706371191137	0.8484871874035196	0.006411398040961709	0.6464432935207695	0.0	0.8860124917817225	0.0	0.0	0.8351787773933104	0.00015444015444015445	0.25726419311578	0.004544605615389404	0.0	0.8573023444636152	0.0008126777732629012	0.7187782941993118	0.009588340577857325	0.0	0.6091328026811897	0.0	0.24696174043510877	0.0017537382314934465	0.5669467787114846	0.023270846800258566	0.3645371881557473	0.39430402708912804	6.799483239273815e-05	0.9387179487179488	0.7013915005641218	0.5401147881304189	0.0050128377552268	0.0	0.0	0.060900631439016285	0.004572522330923012	0.0	0.0	0.009865824782951855	9.286775631500742e-05	0.012012012012012012	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__FBP;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0004029211785444472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__FBP;D_2__uncultured bacterium	8.169267216730659e-05	0.0	0.0	0.0	0.0	0.0	0.0028495102404274266	0.0	0.001055269753330695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001534134492457172	0.0	0.00033514872224549644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli	0.32393867603409293	0.7265367316341828	0.7368067226890754	0.07001460327762452	0.026240241752707127	0.008876196356900276	0.14746215494211928	0.017334319839340445	0.11067141538055665	0.016600920447074296	0.8680414195946545	0.28813341885824245	0.07912341407151093	0.9950579150579152	0.6930040232454179	0.058332814542737976	0.9749256268593285	0.03257890997665686	0.16030069077610729	0.052996921591114875	0.48874968038864736	0.8031544092018131	0.3333054042731464	0.9928978323592514	0.7180795198799699	0.5087686911574674	0.05198879551820728	0.9558823529411764	0.04587316390767079	0.044987301971217794	0.9885768681580198	0.013525641025641029	0.0599473486273035	0.025277811698620103	0.10575865020173619	0.8732372894275477	0.5520594965675056	0.4594549684280492	0.9214164185452998	0.6959353515860569	0.72940087290041	0.8456985003946329	0.9681463595839525	0.06906906906906907	0.4836065573770492	0.0	0.0	0.0	1.0	1.0	1.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia	0.012335593497263295	0.024737631184407798	0.03775910364145658	0.024825571961706965	0.008108788718207001	0.010342698363692497	0.09599287622439892	0.01120388965225663	0.06503099854900408	0.004026955950032872	0.02770156651031065	0.02912123155869147	0.0035755478662053055	0.00046332046332046335	0.0030174340634778725	0.002925978957853453	0.00648108797280068	0.00811935451131635	0.1351076798049573	0.01702179030603006	0.011633853234466888	0.0053154409201812474	0.006870548806032677	0.00014796182584893096	0.007426856714178545	0.03941295920251061	0.0472829131652661	0.008888170652876535	0.013756120307764049	0.045954770830813875	0.003467736452029646	0.006474358974358974	0.02873260624294847	0.036512394675784585	0.022374373395280596	0.015168839088345149	0.03832951945080092	0.03880026586905949	0.0073373032752020425	0.08611747678205282	0.12538024070890094	0.013220205209155485	0.004921991084695393	0.14414414414414412	0.11475409836065574	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia	0.002042316804182665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005012531328320802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056074766355140186	0.001871189714492666	0.0016619790334952698	0.0	0.0	7.398091292446548e-05	0.0	0.002399852316780506	0.0014565826330532213	0.0	0.0	0.0	0.0	0.0	0.0013538924407672057	0.0	0.003545665729306761	0.000914703864623828	0.0	0.00041542040545031574	0.0	0.0	0.0	0.0004932912391475928	0.0010215453194650816	0.015015015015015015	0.02459016393442623	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Negativicutes	0.0	0.0008995502248875562	0.003137254901960784	0.0	0.0009569377990430622	0.0	0.02493321460373998	0.0014797590106754043	0.006199709800817834	0.0007396449704142013	0.0	0.0	0.00034602076124567473	0.0	0.00011175681716584712	0.0	0.0	0.0005074596569572719	0.0	0.002595521216876924	0.0	0.003049843150923667	0.00033514872224549644	0.0	0.0	0.008030275059996308	0.0033613445378151263	0.0	0.0015155047796689206	0.006832748820897327	0.0	0.0008333333333333334	0.00285821737495299	0.0	0.015160777601173738	0.000228675966155957	0.0037185354691075512	0.005566633433034231	0.002126754572522331	0.0	0.0007935458272715249	0.0	0.0007429420505200594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Fusobacteria;D_2__Fusobacteriia	0.001334313645399341	0.004347826086956522	0.0	0.0	0.0	0.0	0.009973285841495993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002860411899313501	0.0	0.0	0.0	0.0	0.0003946329913180742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes	0.0	0.0	0.0	0.0	0.00030219088390833545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025396057564397146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Patescibacteria;D_2__Saccharimonadia	0.0	0.0	0.0	0.0	0.0001007302946361118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007914523149980214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.00462925142281404	0.002098950524737631	0.0020168067226890756	0.0008924225214992699	0.01898766053890707	0.011732016054337754	0.04185218165627783	0.010464010146918933	0.050389130721540686	0.0011505588428665351	0.004690680591202761	0.037973059653624124	0.004728950403690889	0.0003088803088803089	0.0013410818059901655	0.0012450974288738092	0.0011687207819804505	0.0020298386278290877	0.04997968305566843	0.03114625460252308	0.03566862694962925	0.01071802021610317	0.002262253875157101	0.0008877709550935858	0.0011252813203300824	0.005168912682296475	0.007955182072829131	0.0004848093083387201	0.00559570995570063	0.05605272705284798	0.0007479431563201197	0.0007692307692307692	0.0057164347499059805	0.04200757113200635	0.027509475486000724	0.012043600884213733	0.013443935926773455	0.0031571950814224	0.0006380263717566993	0.0	0.0009258034651501124	0.004143646408839779	0.0012072808320950966	0.030030030030030026	0.00819672131147541	0.5	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria	0.0	0.001649175412293853	0.0	0.0	0.0030219088390833542	7.718431614695894e-05	0.0	0.0	0.0005276348766653475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012072191706404298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0061071471762002665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005290305515143499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.13759769082046674	0.11724137931034484	0.049971988795518216	0.10920006490345609	0.1280282044824981	0.059817845013893166	0.1494211932324132	0.21002008244371637	0.42118454029811386	0.005917159763313609	0.03814496858129038	0.4982681205901219	0.02802768166089965	0.0015444015444015446	0.009387572641931154	0.9269127809251076	0.0053123671908202295	0.024358063533949054	0.33462007314099945	0.10774431097965835	0.18601380721043206	0.051324503311258256	0.0206954335986594	0.0023673892135828963	0.005701425356339085	0.053258261030090445	0.14016806722689076	0.003070458952811894	0.4744695733271159	0.2912685935421454	0.0013598966478547627	0.029615384615384613	0.09409552463332083	0.1699841250457931	0.41068590292211765	0.012882079426785577	0.21395881006864997	0.01728148886673313	0.009464057847724371	0.04221444940296707	0.017325750562094958	0.03630623520126282	0.004829123328380387	0.41741741741741745	0.09836065573770493	0.0	1.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia	0.0	0.0	0.0019047619047619048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Synergistetes;D_2__Synergistia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8288645371881555e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.286775631500742e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes	0.00013615445361217764	0.0	0.00011204481792717087	0.0	0.0	0.0037048471750540293	0.0	0.0	0.002638174383326738	0.06911571334648257	0.0	0.0	0.0	0.0	0.02939204291461779	0.00012450974288738095	0.0	0.0003044757941743631	0.004266558309630231	0.0013883020462364941	0.0	0.04234925060996863	0.0005027230833682447	0.0	0.0009752438109527382	0.14454495107993354	0.02689075630252101	0.00016160310277957336	0.0011074842620657497	0.0	0.002175834636567621	0.0001282051282051282	0.021210981572019557	0.046525827329344245	0.3341484289032889	0.0010671545087277993	0.04619565217391304	0.3700564971751412	0.0	0.010010855144132191	0.004364502049993387	0.04301499605367009	0.0	0.0	0.02459016393442623	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae	0.0	0.0	0.0	0.0	0.0019138755980861242	0.0	0.003918076580587711	0.001796850227248705	0.0009233610341643582	0.0	0.0007080272590494735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028973260095370313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001981813942643973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__WPS-2;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036634509708145075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;Other;Other	8.169267216730659e-05	0.00014992503748125936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.21827744904668e-05	0.0	0.0	0.0	0.0	0.00011175681716584712	0.0	0.0	0.0	0.0	6.036095853202149e-05	0.00012784454103809768	0.0	8.378718056137411e-05	7.398091292446548e-05	0.0	9.230201218386561e-05	0.0004481792717086835	0.0	0.00011657729074376311	6.046680372475511e-05	0.0	6.41025641025641e-05	0.0002256487401278676	0.00012211503236048357	0.0	0.0	0.00014302059496567506	0.0	0.0	0.0	0.00026451527575717496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Unassigned;Other;Other	0.05574163330882554	0.018290854572713643	0.09613445378151264	0.03748174590296932	0.00815915386552506	0.00725532571781414	0.07711487088156724	0.06045872529330937	0.14061469463131515	0.0023833004602235373	0.007788299849544208	0.02552918537524054	0.016839677047289503	0.0006177606177606178	0.003687974966472955	0.002739214343522381	0.004356141096472588	0.011062620521668527	0.06379520520113774	0.015935293052453676	0.051904883661467664	0.036859532938306024	0.004859656472559698	0.0017015609972627062	0.012453113278319581	0.04310503968986523	0.06689075630252102	0.0046864899806076275	0.02156679878759618	0.021223848107389053	0.002787788128102264	0.0019871794871794872	0.027228281308762686	0.03480278422273782	0.012104169213840324	0.010290418477018067	0.03718535469107551	0.005649717514124295	0.009038706933219906	0.07731274876371969	0.04549662743023409	0.02002762430939227	0.008079494799405645	0.03303303303303304	0.05737704918032787	0.5	0.0	1.0	0.0	0.0	0.0
